claim_id,claimant_id,vehicle_id,clinic_provider_id,repair_provider_id,attorney_provider_id,incident_type,weather_condition,claim_date,police_report_filed,injuries_count,witnesses_count,claim_amount,claim_status,payout_amount,is_fraud,fraud_ring_id
CM003629,CL002535,VH001903,,PR000226,,sideswipe,clear,2023-08-07,True,0,1,1951.48,paid,1803.29,0,
CM007600,CL002851,VH003834,,PR000111,,rear_end_collision,snow,2023-11-08,True,0,1,2629.68,paid,2537.98,0,
CM002175,CL000786,VH000575,,PR000095,,sideswipe,rain,2023-07-12,True,0,0,6730.59,denied,0.0,0,
CM001357,CL000448,VH003899,,PR000191,,sideswipe,snow,2025-09-04,True,0,2,4369.43,paid,4084.55,0,
CM005003,CL002925,VH002542,,PR000090,,rear_end_collision,rain,2024-11-14,True,0,0,2442.79,paid,2295.61,0,
CM005835,CL002103,VH001332,PR000164,PR000246,,multi_vehicle_pileup,clear,2024-04-12,True,0,2,2345.95,paid,2322.78,0,
CM008474,CL002830,VH000213,PR000146,PR000105,,multi_vehicle_pileup,clear,2024-03-01,True,0,0,8548.19,paid,8316.44,1,RING001
CM003113,CL001232,VH002209,,PR000123,,single_vehicle,clear,2024-07-11,True,0,1,3916.22,paid,3637.64,0,
CM000183,CL001717,VH002431,PR000112,PR000091,,multi_vehicle_pileup,rain,2024-08-02,True,0,0,4296.56,paid,4296.05,0,
CM007502,CL002541,VH003051,,PR000099,,multi_vehicle_pileup,snow,2025-04-10,True,2,0,3565.17,paid,3423.59,0,
CM007593,CL001878,VH000314,PR000073,PR000013,,sideswipe,fog,2023-09-17,True,0,0,4574.34,paid,4408.3,0,
CM001813,CL002126,VH000195,,PR000183,,rear_end_collision,rain,2024-04-05,True,1,0,3628.62,paid,3488.93,0,
CM006219,CL000739,VH000417,,PR000027,,sideswipe,snow,2025-10-04,True,0,1,2401.95,paid,2207.77,0,
CM006866,CL001254,VH002443,PR000076,PR000221,,single_vehicle,clear,2023-05-02,False,0,1,8061.09,paid,7521.24,0,
CM004913,CL003734,VH001681,,PR000032,,rear_end_collision,clear,2023-12-01,False,0,1,4358.65,paid,4053.91,0,
CM007058,CL000077,VH000059,PR000026,PR000037,,single_vehicle,clear,2023-12-12,True,0,2,3969.19,under_review,,0,
CM001801,CL002363,VH002481,PR000189,,,parking_lot,snow,2025-09-09,True,1,0,1945.37,paid,1871.41,0,
CM002430,CL003153,VH002451,PR000048,PR000067,,parking_lot,clear,2024-08-05,True,0,0,5737.08,paid,5329.69,0,
CM005483,CL003290,VH001841,,,,sideswipe,rain,2024-11-11,True,1,0,2843.42,paid,2759.69,0,
CM007417,CL000908,VH000776,PR000064,PR000183,,multi_vehicle_pileup,rain,2025-01-05,True,0,0,4190.78,paid,3944.59,0,
CM005926,CL000704,VH000317,,PR000142,,rear_end_collision,clear,2023-12-14,True,1,3,4815.89,paid,4389.21,0,
CM001969,CL003416,VH002821,,PR000178,,parking_lot,clear,2025-01-02,True,0,0,3718.59,paid,3693.68,0,
CM007802,CL001684,VH003276,PR000073,,,sideswipe,rain,2024-05-05,True,0,1,7264.78,paid,6728.88,0,
CM006416,CL000467,VH001697,,PR000115,,parking_lot,rain,2023-09-18,True,0,0,3808.18,paid,3562.7,0,
CM005951,CL001134,VH003399,,PR000145,,sideswipe,rain,2023-04-05,True,0,1,3487.11,paid,3389.48,0,
CM004988,CL000178,VH000501,,PR000176,,parking_lot,clear,2024-04-10,True,0,0,2427.45,paid,2318.27,0,
CM008703,CL002106,VH000301,PR000104,PR000075,PR000188,parking_lot,clear,2025-09-12,True,2,0,6288.63,paid,5710.71,1,RING010
CM004651,CL003491,VH003836,PR000168,PR000107,PR000100,sideswipe,clear,2025-09-01,True,0,0,7457.19,paid,7091.12,0,
CM001160,CL002287,VH001245,,PR000060,,rear_end_collision,clear,2025-01-12,False,0,2,4257.77,paid,3888.61,0,
CM001214,CL002046,VH003704,PR000077,PR000178,,parking_lot,clear,2023-04-16,True,0,1,2918.05,paid,2718.94,0,
CM005796,CL002052,VH002182,,PR000005,,rear_end_collision,clear,2024-12-28,True,0,1,10809.61,paid,10065.07,0,
CM001326,CL003257,VH003765,,PR000210,,single_vehicle,rain,2024-05-13,True,2,1,2297.94,paid,2139.81,0,
CM006077,CL001232,VH000762,,PR000228,,rear_end_collision,rain,2025-06-01,True,0,2,2118.38,paid,2007.45,0,
CM005988,CL001004,VH001617,PR000192,PR000199,,multi_vehicle_pileup,clear,2024-01-05,True,0,1,2969.22,paid,2831.19,0,
CM004797,CL000906,VH003962,,,,rear_end_collision,clear,2025-04-17,True,0,1,6894.92,paid,6638.98,0,
CM001456,CL002928,VH001502,PR000200,PR000160,PR000141,multi_vehicle_pileup,fog,2024-09-02,True,1,0,10842.81,under_review,,0,
CM005411,CL002063,VH001238,,PR000117,,rear_end_collision,clear,2023-01-11,True,0,2,4263.28,paid,4049.53,0,
CM008332,CL001914,VH001399,PR000014,PR000083,,single_vehicle,fog,2025-05-17,True,0,1,5422.78,paid,5020.63,0,
CM004963,CL000664,VH001830,PR000127,PR000246,,rear_end_collision,fog,2025-12-07,True,0,0,1283.09,paid,1276.86,0,
CM007352,CL001955,VH001869,,PR000094,,sideswipe,clear,2023-10-10,True,0,0,2772.88,paid,2530.13,0,
CM001645,CL001435,VH001133,PR000247,,,parking_lot,snow,2024-04-17,True,0,1,3297.27,paid,3069.67,0,
CM002141,CL000164,VH002053,PR000066,PR000199,PR000007,sideswipe,rain,2023-04-20,True,1,0,6439.77,paid,6430.54,0,
CM004537,CL000879,VH002019,,PR000184,,parking_lot,rain,2025-09-29,True,2,1,4982.46,paid,4594.24,0,
CM004458,CL002952,VH000957,,PR000207,,sideswipe,fog,2024-09-12,False,0,1,1504.99,paid,1475.38,0,
CM007757,CL003640,VH000645,PR000222,PR000128,,parking_lot,clear,2024-10-14,True,1,0,1969.89,under_review,,0,
CM004379,CL002362,VH001779,PR000066,PR000105,,rear_end_collision,clear,2025-08-19,True,0,1,7042.92,paid,6449.38,0,
CM000730,CL000726,VH003658,,PR000184,,multi_vehicle_pileup,clear,2024-10-21,True,0,0,7532.65,paid,6828.78,0,
CM004358,CL003806,VH001945,,PR000182,,multi_vehicle_pileup,clear,2024-10-16,True,2,0,525.27,paid,498.7,0,
CM006120,CL003306,VH001013,PR000212,PR000173,,sideswipe,clear,2023-11-07,False,2,1,2009.82,paid,1897.86,0,
CM001937,CL002214,VH001678,,,,rear_end_collision,rain,2023-03-31,True,0,0,2838.31,paid,2667.11,0,
CM003794,CL003609,VH003142,PR000046,PR000058,,single_vehicle,clear,2024-04-12,True,0,1,1927.42,paid,1736.92,0,
CM003737,CL001608,VH003020,PR000048,PR000150,,multi_vehicle_pileup,rain,2023-01-07,False,0,1,2051.06,paid,1929.0,0,
CM002262,CL001609,VH000489,PR000033,PR000110,,parking_lot,rain,2025-04-27,True,2,0,8978.31,paid,8497.19,0,
CM006868,CL000720,VH000813,,,,single_vehicle,fog,2023-05-23,True,0,1,3857.27,paid,3794.97,0,
CM001111,CL002708,VH002185,,PR000161,,sideswipe,rain,2025-09-01,True,0,3,1388.24,paid,1254.25,0,
CM007800,CL003826,VH002356,,PR000015,,multi_vehicle_pileup,clear,2025-02-17,True,0,1,1869.55,paid,1868.1,0,
CM005481,CL002348,VH001831,,PR000107,,rear_end_collision,rain,2023-08-04,True,0,1,4045.01,paid,3858.73,0,
CM002999,CL000942,VH001992,PR000234,PR000115,,sideswipe,rain,2025-05-05,True,0,3,2084.12,paid,2024.39,0,
CM002395,CL003948,VH000581,,PR000105,,multi_vehicle_pileup,clear,2023-07-08,True,0,0,7531.11,paid,7042.39,0,
CM001186,CL001047,VH002115,PR000168,PR000011,,sideswipe,fog,2025-04-07,False,1,3,471.73,paid,425.99,0,
CM002008,CL003813,VH002661,,PR000245,,rear_end_collision,clear,2023-05-19,True,1,1,2155.52,paid,2069.75,0,
CM000194,CL003376,VH002748,,PR000204,,parking_lot,snow,2025-05-01,False,0,0,4594.25,paid,4545.35,0,
CM007671,CL001991,VH000020,PR000082,PR000111,,single_vehicle,clear,2023-09-25,True,0,0,7054.18,paid,6953.91,0,
CM000579,CL002604,VH000784,,PR000161,,sideswipe,clear,2025-08-13,True,0,3,2606.6,paid,2455.9,0,
CM005526,CL003792,VH001417,PR000008,PR000179,,parking_lot,clear,2024-04-03,True,0,1,2967.22,denied,0.0,0,
CM000772,CL002249,VH000983,,PR000137,,sideswipe,snow,2024-10-13,True,2,2,4992.2,paid,4727.5,0,
CM002396,CL002711,VH003795,,PR000226,,sideswipe,rain,2023-07-01,False,1,1,4496.77,paid,4049.2,0,
CM001479,CL003456,VH002351,,PR000115,,single_vehicle,snow,2023-11-20,True,0,1,1798.5,paid,1773.03,0,
CM001847,CL003914,VH002864,PR000025,PR000181,PR000126,sideswipe,rain,2024-08-13,False,0,1,1787.17,paid,1707.06,0,
CM008024,CL002564,VH003391,,PR000137,PR000016,parking_lot,clear,2024-10-14,True,0,1,2953.44,paid,2665.93,0,
CM004275,CL000747,VH003251,,PR000143,,single_vehicle,clear,2025-04-26,False,1,1,4642.24,paid,4486.96,0,
CM003741,CL003943,VH001905,PR000129,PR000095,,single_vehicle,clear,2023-05-05,True,1,0,3847.61,paid,3613.83,0,
CM004601,CL000164,VH001002,,PR000207,,parking_lot,clear,2025-01-30,True,0,0,3994.59,paid,3658.67,0,
CM007269,CL000884,VH002923,,,,multi_vehicle_pileup,clear,2024-05-27,False,0,0,3209.61,paid,3064.56,0,
CM007350,CL001168,VH002694,PR000077,PR000169,,single_vehicle,fog,2025-10-31,True,0,0,2419.34,paid,2237.01,0,
CM004916,CL001682,VH001445,PR000239,PR000166,,multi_vehicle_pileup,clear,2023-07-20,True,0,1,1926.68,paid,1826.99,0,
CM002074,CL000623,VH002483,,PR000024,PR000141,rear_end_collision,snow,2023-07-31,True,0,1,3031.62,paid,2928.39,0,
CM004755,CL002066,VH001547,PR000082,PR000069,,sideswipe,clear,2025-10-28,True,1,0,1956.22,paid,1781.45,0,
CM001897,CL000494,VH001015,,PR000079,,multi_vehicle_pileup,clear,2023-03-01,True,0,2,1357.67,paid,1250.96,0,
CM007076,CL002746,VH000716,,PR000225,PR000135,parking_lot,clear,2024-06-10,True,0,0,3308.72,under_review,,0,
CM003660,CL000786,VH002798,PR000195,PR000067,,sideswipe,rain,2023-07-19,True,0,0,1728.68,denied,0.0,0,
CM002380,CL002051,VH001179,PR000223,PR000151,,parking_lot,clear,2023-01-24,True,2,0,7776.38,paid,7386.52,0,
CM001448,CL003927,VH000780,PR000233,PR000145,,multi_vehicle_pileup,rain,2024-01-05,True,0,1,7031.57,paid,6638.44,0,
CM000343,CL000391,VH000791,,PR000182,,sideswipe,snow,2023-01-06,False,0,2,2862.09,paid,2828.13,0,
CM005128,CL001657,VH001730,PR000076,PR000079,PR000126,sideswipe,rain,2023-03-24,True,0,2,3498.73,paid,3332.97,0,
CM003137,CL002507,VH001454,PR000170,PR000182,,multi_vehicle_pileup,rain,2024-10-06,True,0,1,3539.5,paid,3229.71,0,
CM002528,CL000879,VH001908,PR000073,PR000245,,single_vehicle,snow,2025-07-20,True,2,4,5323.2,paid,5315.55,0,
CM000728,CL002848,VH003914,PR000022,PR000087,,single_vehicle,clear,2023-07-11,True,0,1,12097.31,denied,0.0,0,
CM004578,CL001602,VH001028,,,,multi_vehicle_pileup,clear,2024-05-13,True,0,0,2570.11,paid,2427.54,0,
CM000977,CL001357,VH000929,PR000059,,,parking_lot,clear,2025-10-21,True,0,0,3981.32,under_review,,0,
CM006787,CL001031,VH001694,,PR000092,,rear_end_collision,rain,2023-05-04,True,0,0,1225.76,paid,1192.92,0,
CM007897,CL001302,VH003183,,PR000142,,parking_lot,clear,2024-08-14,True,0,1,1014.45,denied,0.0,0,
CM003517,CL000309,VH001697,,PR000176,PR000044,multi_vehicle_pileup,clear,2024-12-05,False,1,1,6724.65,paid,6212.35,0,
CM006560,CL001657,VH002135,,PR000094,,sideswipe,rain,2023-01-22,True,0,1,8148.45,under_review,,0,
CM008732,CL002992,VH003410,PR000171,PR000087,,sideswipe,fog,2023-03-18,False,0,1,4105.17,paid,3734.77,1,RING011
CM003941,CL002231,VH003332,PR000093,PR000062,PR000126,rear_end_collision,fog,2023-10-08,True,1,0,4851.47,paid,4405.61,0,
CM001300,CL001434,VH003463,PR000057,PR000132,PR000177,multi_vehicle_pileup,clear,2024-02-22,True,0,0,3279.67,paid,3013.04,0,
CM008711,CL000911,VH000301,PR000104,PR000075,PR000188,rear_end_collision,rain,2025-08-27,False,0,1,6245.51,under_review,,1,RING010
CM001349,CL001266,VH001210,PR000223,PR000075,PR000193,multi_vehicle_pileup,rain,2025-02-20,True,0,1,3884.91,paid,3797.83,0,
CM000661,CL002000,VH001472,,PR000246,,sideswipe,fog,2024-03-03,True,1,2,4787.87,paid,4409.95,0,
CM001493,CL000341,VH000232,PR000186,PR000163,,rear_end_collision,clear,2024-05-20,False,0,0,1578.44,paid,1429.67,0,
CM006484,CL003549,VH000275,PR000164,PR000062,,rear_end_collision,clear,2023-10-02,True,0,0,3904.06,paid,3898.95,0,
CM006699,CL003445,VH003046,PR000035,,,single_vehicle,snow,2024-01-31,False,1,0,5312.34,paid,5072.48,0,
CM007033,CL001950,VH002956,PR000106,PR000115,,rear_end_collision,clear,2025-11-07,True,0,1,3848.54,paid,3547.69,0,
CM005155,CL000999,VH000971,PR000219,PR000032,,rear_end_collision,clear,2025-03-23,True,0,2,10624.85,paid,9659.63,0,
CM002316,CL000585,VH000452,PR000144,PR000169,,multi_vehicle_pileup,fog,2025-06-22,True,1,2,2941.59,paid,2864.55,0,
CM008574,CL002405,VH001153,PR000064,PR000000,,multi_vehicle_pileup,fog,2023-05-27,False,1,0,4414.68,denied,0.0,1,RING005
CM008541,CL001888,VH001973,PR000214,PR000115,PR000147,sideswipe,clear,2023-12-05,True,1,0,2928.43,paid,2759.28,1,RING004
CM001086,CL003134,VH003007,,PR000154,,single_vehicle,rain,2025-04-30,True,0,1,2800.37,paid,2560.89,0,
CM002525,CL002537,VH003416,PR000026,,,rear_end_collision,rain,2023-03-25,True,0,0,5249.74,paid,4825.89,0,
CM006940,CL000711,VH001538,PR000112,PR000151,,sideswipe,clear,2025-06-27,True,1,1,2732.21,paid,2709.22,0,
CM005375,CL002364,VH001298,PR000036,PR000058,,rear_end_collision,rain,2024-01-17,False,0,3,4656.29,paid,4479.26,0,
CM003199,CL001634,VH000910,PR000085,,,single_vehicle,clear,2024-09-23,True,0,0,2023.28,paid,1841.72,0,
CM006519,CL002918,VH000809,,PR000045,,rear_end_collision,clear,2023-10-13,True,0,0,2202.26,under_review,,0,
CM006534,CL000759,VH002169,,PR000151,,parking_lot,clear,2024-10-03,True,0,2,2524.55,paid,2481.36,0,
CM000068,CL001070,VH001761,PR000068,PR000037,,multi_vehicle_pileup,rain,2024-08-04,True,2,0,6360.19,denied,0.0,0,
CM008863,CL000077,VH003985,PR000049,PR000045,,sideswipe,clear,2024-08-26,False,1,1,3371.39,partially_paid,1607.64,1,RING018
CM002270,CL003466,VH003464,PR000073,,PR000102,sideswipe,snow,2024-11-03,True,0,1,4179.74,paid,4050.6,0,
CM006795,CL001753,VH002067,PR000236,PR000091,,parking_lot,clear,2024-09-05,False,2,0,1300.94,paid,1283.39,0,
CM005799,CL002327,VH000015,,PR000242,,single_vehicle,clear,2023-06-29,False,0,0,2072.72,paid,1902.86,0,
CM007564,CL001158,VH003122,,PR000131,,parking_lot,clear,2025-08-27,False,0,2,5983.2,paid,5550.62,0,
CM008664,CL002223,VH002386,PR000114,PR000243,,parking_lot,rain,2024-12-26,False,0,0,6869.71,paid,6319.7,1,RING009
CM005323,CL002073,VH000622,,PR000226,,single_vehicle,clear,2025-12-22,False,0,0,2713.69,paid,2560.65,0,
CM003448,CL002680,VH003749,,PR000225,,sideswipe,fog,2024-05-14,True,0,4,5246.62,denied,0.0,0,
CM002368,CL002211,VH002457,,PR000197,,sideswipe,clear,2023-02-22,True,1,2,9150.29,paid,8632.45,0,
CM005717,CL000319,VH000765,PR000198,PR000107,,multi_vehicle_pileup,snow,2025-12-12,True,2,0,3748.18,paid,3741.99,0,
CM006436,CL002044,VH003508,PR000043,PR000199,,sideswipe,clear,2025-03-20,True,0,2,4440.96,paid,4159.54,0,
CM002513,CL002685,VH001778,,PR000209,,multi_vehicle_pileup,clear,2024-11-03,True,0,1,829.91,under_review,,0,
CM002724,CL002033,VH003991,PR000113,PR000027,,sideswipe,rain,2024-04-16,True,0,0,138.01,paid,124.41,0,
CM008163,CL003860,VH000780,,PR000197,,parking_lot,clear,2025-05-22,False,0,0,1448.25,paid,1336.36,0,
CM007858,CL003141,VH003777,,PR000105,,single_vehicle,clear,2024-06-08,False,0,1,6377.94,denied,0.0,0,
CM001144,CL000201,VH002587,,PR000124,,sideswipe,clear,2024-04-28,True,0,0,1428.41,under_review,,0,
CM008684,CL003984,VH002077,PR000104,PR000075,PR000188,parking_lot,clear,2025-09-29,True,1,0,10012.37,partially_paid,5761.15,1,RING010
CM005710,CL002921,VH002375,,PR000243,,multi_vehicle_pileup,clear,2025-10-01,True,1,1,6194.45,paid,6140.16,0,
CM008717,CL001674,VH001966,PR000104,PR000075,PR000188,rear_end_collision,clear,2025-10-24,True,1,1,3816.18,denied,0.0,1,RING010
CM008214,CL000467,VH001212,PR000114,PR000179,,multi_vehicle_pileup,rain,2025-10-15,True,0,0,4820.88,paid,4682.9,0,
CM004729,CL000702,VH001731,PR000234,PR000184,,single_vehicle,clear,2023-08-02,False,1,1,4510.31,paid,4128.9,0,
CM005495,CL001929,VH003797,PR000093,PR000138,PR000185,sideswipe,clear,2023-05-25,False,0,3,4253.62,denied,0.0,0,
CM005971,CL001934,VH002618,PR000023,PR000097,,sideswipe,clear,2023-04-06,True,0,0,1693.26,paid,1552.57,0,
CM003790,CL000799,VH003111,PR000023,PR000055,PR000141,sideswipe,fog,2025-04-15,True,0,2,2786.48,paid,2702.98,0,
CM002221,CL000447,VH000353,PR000239,PR000225,PR000147,sideswipe,clear,2025-08-21,True,0,0,1829.36,paid,1798.46,0,
CM005076,CL002734,VH003191,,PR000181,,multi_vehicle_pileup,clear,2025-08-16,True,0,0,1542.96,paid,1464.47,0,
CM002332,CL003314,VH001047,,PR000245,,parking_lot,fog,2023-09-14,False,0,1,2586.84,paid,2430.65,0,
CM005395,CL001786,VH000665,,PR000145,,sideswipe,rain,2023-10-24,True,1,2,18332.88,paid,17547.11,0,
CM007266,CL002982,VH002115,,PR000228,,multi_vehicle_pileup,clear,2025-12-29,True,0,1,420.11,paid,394.27,0,
CM006364,CL000007,VH001611,PR000198,PR000182,,parking_lot,clear,2024-03-24,False,0,0,2144.75,paid,2068.22,0,
CM008324,CL002022,VH001851,PR000004,PR000105,,rear_end_collision,clear,2025-12-13,True,0,1,3131.61,denied,0.0,0,
CM004089,CL003891,VH003744,,PR000087,,rear_end_collision,clear,2024-05-19,True,0,2,2619.51,paid,2517.83,0,
CM001968,CL000035,VH000274,PR000035,PR000194,,sideswipe,clear,2024-07-07,True,1,1,2482.73,paid,2296.75,0,
CM007819,CL002703,VH000831,PR000153,PR000040,,sideswipe,clear,2024-11-06,True,2,1,3477.57,paid,3206.57,0,
CM007512,CL000819,VH000398,,,,sideswipe,rain,2025-08-31,True,2,1,1393.67,paid,1364.12,0,
CM008549,CL003518,VH001973,PR000214,PR000115,PR000147,sideswipe,clear,2023-12-31,False,3,0,4250.36,partially_paid,2555.44,1,RING004
CM004366,CL002172,VH001128,,PR000086,,multi_vehicle_pileup,clear,2025-01-02,True,0,1,4781.97,paid,4331.43,0,
CM000424,CL000922,VH001572,PR000085,PR000165,PR000213,parking_lot,clear,2025-11-25,True,0,0,757.49,denied,0.0,0,
CM000281,CL002046,VH003325,PR000098,PR000092,,sideswipe,clear,2023-11-09,True,0,2,2478.36,paid,2395.2,0,
CM001905,CL003769,VH003455,PR000068,PR000000,,single_vehicle,clear,2024-01-05,True,1,0,4789.26,paid,4540.28,0,
CM000596,CL002915,VH000119,,PR000084,,rear_end_collision,clear,2024-10-31,False,0,1,3207.69,paid,2919.28,0,
CM007116,CL000493,VH002894,,PR000150,PR000044,rear_end_collision,clear,2024-05-25,True,0,0,4429.22,under_review,,0,
CM003918,CL000086,VH002797,,PR000137,,multi_vehicle_pileup,rain,2024-06-27,True,0,1,4219.44,under_review,,0,
CM003619,CL000363,VH000478,PR000046,PR000169,,rear_end_collision,clear,2025-11-06,True,0,0,5112.1,paid,4680.57,0,
CM000840,CL002072,VH001682,PR000119,PR000060,,single_vehicle,clear,2023-02-23,True,0,1,1590.77,under_review,,0,
CM004597,CL001436,VH001433,PR000196,PR000015,,multi_vehicle_pileup,clear,2023-02-05,True,1,2,637.44,paid,605.96,0,
CM008886,CL001989,VH003129,PR000049,PR000045,,rear_end_collision,clear,2024-07-31,False,1,1,8478.68,denied,0.0,1,RING018
CM000142,CL002864,VH001886,,PR000128,,parking_lot,clear,2023-08-26,True,0,0,2661.48,denied,0.0,0,
CM007921,CL001692,VH003279,,PR000087,,single_vehicle,clear,2024-12-14,True,0,1,5899.43,paid,5600.25,0,
CM001378,CL000462,VH002351,,,PR000232,rear_end_collision,clear,2024-02-16,True,3,1,3524.45,paid,3286.13,0,
CM003675,CL003149,VH000261,PR000072,PR000157,,parking_lot,clear,2025-02-01,True,2,2,2122.1,paid,1934.75,0,
CM007469,CL003510,VH001539,,PR000211,,rear_end_collision,clear,2024-05-22,True,0,1,1920.34,paid,1916.84,0,
CM008828,CL002523,VH002729,PR000198,PR000086,,parking_lot,rain,2024-08-31,False,0,1,2962.07,partially_paid,962.58,1,RING016
CM004742,CL001458,VH003476,,PR000029,,single_vehicle,clear,2024-09-25,False,0,1,1002.93,paid,914.48,0,
CM003809,CL002333,VH002234,PR000244,PR000005,,sideswipe,clear,2023-08-10,True,0,2,2371.96,paid,2203.11,0,
CM001139,CL003685,VH000163,PR000136,,,rear_end_collision,clear,2024-12-20,True,0,0,501.7,paid,453.96,0,
CM002258,CL003312,VH002295,PR000190,PR000161,,parking_lot,clear,2024-10-16,False,0,1,8423.28,under_review,,0,
CM006215,CL000976,VH000225,PR000059,PR000246,,sideswipe,clear,2024-05-16,False,0,0,7966.16,paid,7706.11,0,
CM001788,CL001024,VH003482,,PR000132,,multi_vehicle_pileup,clear,2024-12-11,True,0,1,5097.37,paid,4668.66,0,
CM003939,CL002561,VH003156,,PR000028,,rear_end_collision,clear,2023-08-08,True,0,0,4773.38,paid,4298.64,0,
CM006238,CL003328,VH002906,PR000144,PR000062,,parking_lot,clear,2023-05-25,True,0,0,2947.27,paid,2898.29,0,
CM004647,CL002864,VH003496,,PR000091,PR000101,parking_lot,clear,2025-04-18,False,2,2,1188.23,under_review,,0,
CM000460,CL000892,VH000275,PR000198,PR000080,,parking_lot,clear,2023-06-04,True,0,1,2006.36,paid,1876.08,0,
CM008509,CL001719,VH001068,PR000019,PR000071,PR000102,single_vehicle,clear,2024-04-30,False,1,1,7489.68,paid,6946.19,1,RING003
CM000949,CL001634,VH003634,PR000064,,,sideswipe,rain,2025-09-09,True,0,1,4412.18,under_review,,0,
CM003701,CL003743,VH000147,,PR000086,,sideswipe,clear,2024-12-05,True,1,0,10978.22,paid,9925.51,0,
CM001337,CL000154,VH000313,PR000223,PR000202,,sideswipe,clear,2024-05-12,False,0,2,1437.62,paid,1311.41,0,
CM004629,CL001451,VH002641,PR000025,PR000067,,single_vehicle,snow,2023-10-12,True,0,0,9430.91,paid,9374.29,0,
CM007643,CL002629,VH003603,PR000239,PR000092,,parking_lot,clear,2024-01-24,False,0,1,2648.27,paid,2559.26,0,
CM001603,CL002700,VH003116,PR000057,PR000226,,sideswipe,clear,2024-01-25,True,0,1,4584.75,paid,4414.63,0,
CM002239,CL002046,VH001381,PR000003,PR000160,PR000061,sideswipe,rain,2025-12-06,True,0,1,2333.66,denied,0.0,0,
CM000640,CL001552,VH000793,PR000214,PR000091,,multi_vehicle_pileup,rain,2023-04-16,True,1,0,4803.68,paid,4742.36,0,
CM008761,CL000560,VH000401,PR000119,PR000197,PR000135,rear_end_collision,clear,2025-05-14,False,0,0,4988.33,denied,0.0,1,RING012
CM003831,CL000625,VH003142,,PR000220,,parking_lot,clear,2024-04-29,False,0,1,901.09,paid,864.32,0,
CM008378,CL000945,VH003376,PR000212,,,rear_end_collision,clear,2023-03-28,True,0,1,2012.45,paid,1914.6,0,
CM006302,CL000961,VH001465,,PR000179,,parking_lot,clear,2024-05-02,False,0,2,1791.3,under_review,,0,
CM006654,CL000597,VH000094,,PR000138,,multi_vehicle_pileup,clear,2024-04-16,True,0,2,1559.56,paid,1549.77,0,
CM001959,CL001572,VH000745,PR000082,PR000075,,rear_end_collision,fog,2024-02-02,False,0,1,3860.22,paid,3628.03,0,
CM001071,CL000342,VH002932,,PR000205,,sideswipe,fog,2025-11-27,False,0,1,3091.48,paid,3090.45,0,
CM000156,CL000505,VH002227,,,,sideswipe,clear,2023-07-16,True,0,0,3644.55,paid,3544.9,0,
CM002296,CL003847,VH001352,PR000198,PR000169,,parking_lot,rain,2024-10-04,True,0,0,3095.23,paid,3074.12,0,
CM006143,CL000436,VH003137,PR000200,PR000203,,single_vehicle,clear,2024-02-20,False,0,0,3765.48,paid,3684.72,0,
CM004579,CL002488,VH000429,,PR000203,,single_vehicle,clear,2023-01-19,True,0,0,5851.41,paid,5502.39,0,
CM001090,CL000159,VH001383,PR000089,PR000203,,multi_vehicle_pileup,clear,2023-05-12,True,0,0,1660.78,paid,1576.89,0,
