claim_id,claimant_id,vehicle_id,clinic_provider_id,repair_provider_id,attorney_provider_id,incident_type,weather_condition,claim_date,police_report_filed,injuries_count,witnesses_count,claim_amount,claim_status,payout_amount,is_fraud,fraud_ring_id,payout_ratio,claim_year,claim_month,claim_month_name,unpaid_amount
CM007548,CL003413,VH002851,PR000120,,,multi_vehicle_pileup,clear,2024-10-28,False,0,3,2219.82,paid,2117.09,0,,0.9537214729122181,2024,10,Oct,102.73000000000002
CM002251,CL001816,VH003321,PR000077,PR000180,,sideswipe,clear,2025-02-05,True,0,0,6064.78,denied,0.0,0,,0.0,2025,2,Feb,6064.78
CM002347,CL001135,VH003945,,PR000083,,single_vehicle,clear,2024-10-26,False,1,1,10504.65,paid,10499.88,0,,0.9995459153803316,2024,10,Oct,4.770000000000437
CM008273,CL001088,VH002810,PR000025,PR000069,,single_vehicle,clear,2023-01-20,True,0,2,2752.37,paid,2685.3,0,,0.9756319099539671,2023,1,Jan,67.06999999999971
CM002785,CL003056,VH002985,PR000063,,,multi_vehicle_pileup,fog,2023-07-19,True,0,2,11171.95,under_review,,0,,,2023,7,Jul,
CM005285,CL001045,VH001982,,PR000151,,sideswipe,clear,2023-09-21,True,0,4,5987.63,paid,5908.83,0,,0.9868395341729532,2023,9,Sep,78.80000000000018
CM000151,CL002284,VH000136,,PR000243,,multi_vehicle_pileup,rain,2025-09-18,False,0,0,1060.32,paid,955.23,0,,0.9008884110457221,2025,9,Sep,105.08999999999992
CM002805,CL000036,VH000615,,PR000045,,multi_vehicle_pileup,rain,2025-05-08,True,0,1,11953.08,under_review,,0,,,2025,5,May,
CM004639,CL003807,VH002962,PR000116,PR000047,,parking_lot,clear,2023-09-22,False,0,1,1192.99,paid,1164.87,0,,0.9764289725814969,2023,9,Sep,28.12000000000012
CM002087,CL002038,VH002304,,PR000094,,multi_vehicle_pileup,rain,2023-09-05,True,1,2,4148.3,paid,3762.19,0,,0.9069233179856808,2023,9,Sep,386.1100000000001
CM003752,CL002860,VH002396,,PR000145,,rear_end_collision,clear,2023-07-28,True,1,0,4109.07,paid,3913.02,0,,0.9522884740342706,2023,7,Jul,196.04999999999973
CM002260,CL000976,VH001834,,,,sideswipe,clear,2024-05-23,False,0,0,1551.14,paid,1469.04,0,,0.9470711863532627,2024,5,May,82.10000000000014
CM004018,CL001798,VH000301,,PR000178,,rear_end_collision,clear,2025-07-18,True,0,0,3155.81,paid,3069.76,0,,0.972732832458228,2025,7,Jul,86.04999999999973
CM004839,CL000234,VH003616,PR000088,PR000165,,sideswipe,rain,2025-11-01,True,0,1,5814.15,paid,5263.63,0,,0.9053137603948987,2025,11,Nov,550.5199999999995
CM007414,CL002465,VH003385,,PR000242,,multi_vehicle_pileup,fog,2023-10-21,True,0,1,972.46,paid,888.77,0,,0.9139399049832383,2023,10,Oct,83.69000000000005
CM008807,CL002200,VH001695,PR000106,PR000203,PR000230,single_vehicle,clear,2024-01-14,True,2,2,2543.95,paid,2438.23,1,RING015,0.9584425794532127,2024,1,Jan,105.7199999999998
CM006339,CL003636,VH000225,PR000026,PR000121,,sideswipe,clear,2025-10-09,False,0,1,5893.2,under_review,,0,,,2025,10,Oct,
CM003857,CL002515,VH001825,,PR000218,,sideswipe,fog,2023-04-23,False,1,0,3089.7,paid,2990.14,0,,0.9677768068097227,2023,4,Apr,99.55999999999995
CM000860,CL000096,VH000630,PR000077,PR000207,,parking_lot,clear,2024-01-14,True,0,0,6975.88,paid,6942.21,0,,0.9951733688079497,2024,1,Jan,33.67000000000007
CM007950,CL002088,VH001359,PR000231,PR000161,,sideswipe,clear,2025-09-27,False,0,1,6184.91,paid,5635.73,0,,0.9112064686470781,2025,9,Sep,549.1800000000003
CM006382,CL002727,VH003927,,PR000161,,multi_vehicle_pileup,clear,2024-03-22,True,0,1,1669.4,paid,1639.79,0,,0.9822630885348028,2024,3,Mar,29.610000000000127
CM005909,CL003949,VH002524,,PR000092,,sideswipe,clear,2023-06-08,True,0,1,4343.1,paid,4264.51,0,,0.9819046303331721,2023,6,Jun,78.59000000000015
CM007095,CL003544,VH001421,,,PR000185,rear_end_collision,clear,2025-04-26,False,0,0,8740.3,under_review,,0,,,2025,4,Apr,
CM007144,CL001986,VH000659,PR000212,,,single_vehicle,fog,2025-06-13,True,0,1,4519.49,paid,4164.95,0,,0.9215530955926443,2025,6,Jun,354.53999999999996
CM004463,CL003649,VH001312,PR000031,PR000107,PR000053,sideswipe,rain,2024-05-23,True,0,1,1923.33,paid,1787.55,0,,0.9294036904743336,2024,5,May,135.77999999999997
CM006750,CL002010,VH000642,PR000051,PR000169,,parking_lot,clear,2024-12-20,True,0,3,7982.57,paid,7759.59,0,,0.972066640192319,2024,12,Dec,222.97999999999956
CM001780,CL003525,VH000830,PR000048,PR000012,,multi_vehicle_pileup,rain,2024-09-04,True,0,1,6107.9,paid,5703.87,0,,0.9338512418343458,2024,9,Sep,404.02999999999975
CM004636,CL003422,VH002405,PR000219,PR000087,PR000155,parking_lot,clear,2023-08-29,True,0,2,666.93,paid,650.26,0,,0.9750048730751354,2023,8,Aug,16.66999999999996
CM005931,CL003064,VH000309,,PR000060,,multi_vehicle_pileup,clear,2024-04-30,False,3,0,4179.44,paid,3822.87,0,,0.9146847424535345,2024,4,Apr,356.5699999999997
CM001819,CL003418,VH000687,PR000118,PR000091,,parking_lot,snow,2023-12-07,False,0,0,9166.2,paid,9059.33,0,,0.9883408609892866,2023,12,Dec,106.8700000000008
CM006162,CL003156,VH002102,PR000103,PR000042,,multi_vehicle_pileup,rain,2025-07-03,True,0,1,1327.84,paid,1260.3,0,,0.9491354380045789,2025,7,Jul,67.53999999999996
CM002705,CL002581,VH001536,PR000104,PR000203,,sideswipe,fog,2024-03-06,True,3,0,7769.46,paid,7426.69,0,,0.9558823907967864,2024,3,Mar,342.77000000000044
CM000176,CL003478,VH001043,PR000074,PR000091,,single_vehicle,clear,2025-01-04,False,0,0,7145.22,paid,6604.31,0,,0.924297642339914,2025,1,Jan,540.9099999999999
CM002094,CL003147,VH003391,,,,rear_end_collision,rain,2025-06-02,True,1,0,3214.16,paid,3186.51,0,,0.9913974413221496,2025,6,Jun,27.649999999999636
CM006985,CL001870,VH002101,,PR000095,,sideswipe,clear,2025-02-01,True,3,0,843.41,paid,833.03,0,,0.9876928184394305,2025,2,Feb,10.379999999999995
CM003492,CL000149,VH002460,,PR000000,,single_vehicle,rain,2025-05-17,False,0,0,451.67,paid,429.94,0,,0.9518896539508933,2025,5,May,21.730000000000018
CM007696,CL000450,VH003919,PR000034,PR000067,,parking_lot,clear,2025-07-10,True,1,2,4467.42,paid,4337.07,0,,0.9708220852304014,2025,7,Jul,130.35000000000036
CM000083,CL003581,VH000845,PR000104,PR000202,,multi_vehicle_pileup,clear,2023-08-08,True,0,1,902.75,paid,839.84,0,,0.9303129327056218,2023,8,Aug,62.90999999999997
CM000817,CL002909,VH000994,PR000078,PR000027,,rear_end_collision,clear,2025-03-02,False,0,0,3242.82,paid,3019.36,0,,0.9310908406880432,2025,3,Mar,223.46000000000004
CM007090,CL002768,VH003473,,PR000161,,multi_vehicle_pileup,clear,2025-11-01,True,1,1,8725.31,paid,7853.17,0,,0.9000448121614018,2025,11,Nov,872.1399999999994
CM006839,CL001265,VH000496,PR000022,PR000246,,single_vehicle,rain,2024-02-04,True,1,1,3657.66,paid,3430.42,0,,0.9378728476676346,2024,2,Feb,227.23999999999978
CM007203,CL000412,VH002273,PR000231,PR000211,,parking_lot,rain,2023-08-02,True,0,0,5466.8,paid,5126.74,0,,0.9377954196239116,2023,8,Aug,340.0600000000004
CM000284,CL002815,VH002584,,PR000137,,multi_vehicle_pileup,rain,2025-08-13,True,0,2,2541.57,paid,2404.56,0,,0.946092375972332,2025,8,Aug,137.01000000000022
CM008498,CL002658,VH000767,PR000019,PR000071,PR000102,sideswipe,rain,2024-04-08,False,0,0,4523.49,paid,4193.7,1,RING003,0.9270939031588442,2024,4,Apr,329.78999999999996
CM006567,CL000714,VH001718,,PR000015,,rear_end_collision,fog,2024-04-26,True,0,1,9182.87,paid,9033.51,0,,0.9837349325428759,2024,4,Apr,149.36000000000058
CM007613,CL001268,VH003962,PR000001,PR000060,,multi_vehicle_pileup,rain,2024-09-27,True,0,0,3252.66,paid,3224.97,0,,0.9914869675896035,2024,9,Sep,27.690000000000055
CM002916,CL003269,VH001974,PR000065,PR000184,,multi_vehicle_pileup,clear,2024-07-23,True,1,0,1652.3,paid,1500.23,0,,0.9079646553289354,2024,7,Jul,152.06999999999994
CM001814,CL001835,VH003357,PR000119,PR000228,,multi_vehicle_pileup,fog,2025-12-09,True,0,1,1412.81,denied,0.0,0,,0.0,2025,12,Dec,1412.81
CM001272,CL003330,VH003523,PR000168,PR000109,PR000030,sideswipe,clear,2025-05-05,True,1,1,3293.35,paid,3031.45,0,,0.9204761109508555,2025,5,May,261.9000000000001
CM007204,CL001754,VH002412,,PR000032,PR000030,single_vehicle,clear,2023-10-28,False,0,1,5921.74,paid,5851.77,0,,0.9881842161256659,2023,10,Oct,69.96999999999935
CM008558,CL001791,VH001977,PR000064,PR000000,,parking_lot,clear,2023-07-30,True,0,0,9814.69,denied,0.0,1,RING005,0.0,2023,7,Jul,9814.69
CM007157,CL002346,VH001046,,PR000228,,single_vehicle,clear,2025-12-30,True,0,0,2209.35,paid,2034.79,0,,0.9209903365243172,2025,12,Dec,174.55999999999995
CM007136,CL003957,VH000292,PR000004,PR000045,PR000122,multi_vehicle_pileup,clear,2023-04-08,False,0,1,9328.16,paid,8447.85,0,,0.9056287627999521,2023,4,Apr,880.3099999999995
CM002643,CL002530,VH000526,PR000164,PR000132,,multi_vehicle_pileup,rain,2025-03-06,True,0,3,1090.06,paid,989.58,0,,0.9078215878025063,2025,3,Mar,100.4799999999999
CM007186,CL000721,VH003002,,PR000062,,multi_vehicle_pileup,clear,2024-07-27,True,0,2,9043.56,under_review,,0,,,2024,7,Jul,
CM004509,CL003841,VH002941,PR000244,PR000115,,sideswipe,rain,2025-02-22,True,0,0,5254.64,paid,4985.6,0,,0.9487995371709574,2025,2,Feb,269.03999999999996
CM002306,CL000288,VH000596,,PR000246,,sideswipe,clear,2023-06-07,True,2,0,390.04,paid,384.19,0,,0.9850015383037637,2023,6,Jun,5.850000000000023
CM005139,CL002812,VH001053,PR000093,PR000045,PR000130,parking_lot,rain,2024-06-03,True,0,0,6364.98,paid,5759.6,0,,0.904888939163988,2024,6,Jun,605.3799999999992
CM004196,CL000377,VH003297,PR000001,,,parking_lot,fog,2023-01-09,True,0,1,4715.44,paid,4363.32,0,,0.9253261625638328,2023,1,Jan,352.1199999999999
CM004169,CL000876,VH000028,,PR000172,,parking_lot,clear,2024-02-04,True,0,0,6302.4,paid,5750.02,0,,0.912354023863925,2024,2,Feb,552.3799999999992
CM003850,CL000183,VH002609,,PR000132,PR000162,rear_end_collision,clear,2025-01-07,True,0,2,2329.16,paid,2111.06,0,,0.9063610915523194,2025,1,Jan,218.0999999999999
CM008786,CL003786,VH002962,PR000156,PR000174,PR000122,multi_vehicle_pileup,rain,2023-07-31,True,1,0,3087.44,denied,0.0,1,RING014,0.0,2023,7,Jul,3087.44
CM008441,CL001106,VH002785,PR000146,PR000105,,rear_end_collision,clear,2024-01-01,False,1,0,7060.68,paid,7012.14,1,RING001,0.9931253080439845,2024,1,Jan,48.539999999999964
CM006225,CL003666,VH003587,PR000248,,,rear_end_collision,clear,2024-05-18,True,1,1,2079.15,paid,1885.18,0,,0.9067070677921266,2024,5,May,193.97000000000003
CM002415,CL003550,VH001232,PR000074,PR000184,,rear_end_collision,clear,2023-10-14,True,0,1,4315.21,paid,4228.22,0,,0.9798410737831995,2023,10,Oct,86.98999999999978
CM003555,CL002583,VH002707,PR000148,,PR000185,rear_end_collision,rain,2025-03-05,True,1,1,4127.82,denied,0.0,0,,0.0,2025,3,Mar,4127.82
CM004499,CL001932,VH000257,PR000238,PR000245,,parking_lot,clear,2024-07-30,False,1,0,2921.47,paid,2704.09,0,,0.9255922532149912,2024,7,Jul,217.37999999999965
CM002196,CL003278,VH000642,PR000017,PR000012,,rear_end_collision,snow,2024-07-07,True,0,2,3278.66,paid,3056.35,0,,0.9321948600952829,2024,7,Jul,222.30999999999995
CM002601,CL002491,VH001226,PR000019,PR000028,,parking_lot,clear,2025-07-01,True,0,1,2425.21,paid,2377.54,0,,0.9803439702128888,2025,7,Jul,47.67000000000007
CM006744,CL000542,VH002895,,PR000181,,rear_end_collision,fog,2025-08-19,True,0,0,3671.22,paid,3356.6,0,,0.9143009680705597,2025,8,Aug,314.6199999999999
CM004315,CL002096,VH003582,PR000171,PR000203,,rear_end_collision,snow,2024-04-07,True,0,2,4158.87,paid,3940.06,0,,0.9473871508366456,2024,4,Apr,218.80999999999995
CM003367,CL003333,VH001409,PR000244,PR000202,,parking_lot,clear,2023-11-15,True,1,2,4143.45,paid,3839.97,0,,0.9267566882670238,2023,11,Nov,303.48
CM005509,CL000313,VH003033,PR000113,,,sideswipe,clear,2024-04-05,True,0,0,3481.19,paid,3269.02,0,,0.9390524504551604,2024,4,Apr,212.17000000000007
CM007021,CL000381,VH002483,PR000046,PR000245,,single_vehicle,rain,2024-01-11,True,0,1,1672.66,paid,1517.04,0,,0.9069625626248011,2024,1,Jan,155.62000000000012
CM002634,CL000594,VH000466,,,,single_vehicle,rain,2025-05-10,True,0,1,3486.7,paid,3334.41,0,,0.956322597298305,2025,5,May,152.28999999999996
CM008595,CL002905,VH001445,PR000112,PR000060,PR000139,sideswipe,rain,2023-08-05,False,0,0,10311.54,denied,0.0,1,RING007,0.0,2023,8,Aug,10311.54
CM002435,CL003610,VH000692,PR000098,,,single_vehicle,clear,2024-08-02,True,0,0,2024.71,paid,2023.01,0,,0.9991603735843652,2024,8,Aug,1.7000000000000455
CM006590,CL002952,VH001659,,PR000121,,rear_end_collision,clear,2023-07-29,False,0,0,3045.79,paid,2889.67,0,,0.9487423624084392,2023,7,Jul,156.1199999999999
CM008637,CL003039,VH000847,PR000046,PR000201,PR000230,multi_vehicle_pileup,clear,2025-01-02,False,0,0,9412.95,paid,8925.0,1,RING008,0.9481618408681656,2025,1,Jan,487.9500000000007
CM006074,CL000160,VH001408,PR000222,PR000243,,single_vehicle,fog,2023-12-10,True,0,2,3846.76,paid,3761.15,0,,0.9777449074025933,2023,12,Dec,85.61000000000013
CM004521,CL002084,VH003608,,,,sideswipe,rain,2024-04-08,False,0,0,825.68,under_review,,0,,,2024,4,Apr,
CM003546,CL003445,VH000998,,PR000179,,sideswipe,fog,2023-10-06,True,0,1,3260.73,paid,3089.09,0,,0.9473614804046947,2023,10,Oct,171.63999999999987
CM004717,CL002326,VH000024,,PR000117,PR000141,rear_end_collision,clear,2023-02-28,True,0,2,5452.79,paid,5067.22,0,,0.9292894096416697,2023,2,Feb,385.5699999999997
CM007520,CL002458,VH002241,,,,single_vehicle,clear,2025-06-05,True,0,1,2762.02,paid,2626.71,0,,0.9510104923208377,2025,6,Jun,135.30999999999995
CM000518,CL001524,VH002649,,PR000009,,single_vehicle,clear,2025-12-31,True,0,2,2023.79,paid,2013.34,0,,0.9948364207748828,2025,12,Dec,10.450000000000045
CM006283,CL003360,VH001236,PR000216,PR000207,PR000215,rear_end_collision,clear,2025-06-10,True,0,3,2575.01,paid,2327.48,0,,0.9038722179719689,2025,6,Jun,247.5300000000002
CM005432,CL000528,VH001869,,PR000160,PR000215,parking_lot,rain,2023-10-15,True,0,0,9021.58,paid,8914.52,0,,0.9881328991152326,2023,10,Oct,107.05999999999949
CM001416,CL002148,VH001914,,PR000226,PR000101,single_vehicle,clear,2024-02-11,False,1,0,5731.99,denied,0.0,0,,0.0,2024,2,Feb,5731.99
CM004457,CL003045,VH000234,,PR000083,,single_vehicle,clear,2023-05-23,False,0,0,3386.59,paid,3290.01,0,,0.9714816378717235,2023,5,May,96.57999999999993
CM007667,CL003862,VH003352,,PR000124,,single_vehicle,clear,2025-03-01,True,0,0,5101.11,paid,4906.2,0,,0.9617906690896687,2025,3,Mar,194.90999999999985
CM000128,CL000039,VH001288,PR000116,PR000086,,parking_lot,rain,2025-05-30,True,0,0,2222.05,paid,2057.08,0,,0.9257577462253324,2025,5,May,164.97000000000025
CM003475,CL000434,VH003117,PR000223,PR000245,,single_vehicle,clear,2023-01-04,False,0,0,1801.87,paid,1761.71,0,,0.9777120435991499,2023,1,Jan,40.159999999999854
CM006487,CL003903,VH000897,,PR000245,,parking_lot,clear,2025-09-08,True,1,0,3682.89,paid,3511.38,0,,0.9534305939085882,2025,9,Sep,171.50999999999976
CM004311,CL003201,VH000307,PR000051,PR000205,,rear_end_collision,clear,2024-02-01,True,2,0,6594.48,paid,6293.43,0,,0.9543481821159516,2024,2,Feb,301.0499999999993
CM002439,CL001045,VH001706,,PR000138,,sideswipe,clear,2023-02-27,False,1,0,3830.95,under_review,,0,,,2023,2,Feb,
CM003766,CL000208,VH002490,,PR000029,,parking_lot,clear,2025-05-09,True,0,3,7157.23,paid,6802.28,0,,0.9504067914542358,2025,5,May,354.9499999999998
CM004614,CL001414,VH003615,PR000051,PR000209,PR000135,parking_lot,clear,2025-07-07,False,0,1,3119.56,under_review,,0,,,2025,7,Jul,
CM005550,CL000254,VH002522,,PR000245,,multi_vehicle_pileup,snow,2023-04-16,False,0,0,2289.69,paid,2079.65,0,,0.9082670579860156,2023,4,Apr,210.03999999999996
CM008715,CL001844,VH001966,PR000104,PR000075,PR000188,parking_lot,snow,2025-08-20,False,1,0,6352.54,partially_paid,4033.25,1,RING010,0.6349035189073977,2025,8,Aug,2319.29
CM001474,CL001182,VH001091,,PR000142,,single_vehicle,fog,2024-05-26,True,2,1,607.42,paid,586.37,0,,0.9653452306476574,2024,5,May,21.049999999999955
CM005471,CL002603,VH003922,,,,rear_end_collision,clear,2024-08-29,True,1,1,3948.32,paid,3918.06,0,,0.9923359808728776,2024,8,Aug,30.26000000000022
CM003561,CL000284,VH001936,PR000186,PR000040,,single_vehicle,clear,2025-08-31,True,0,2,1451.63,paid,1395.06,0,,0.9610300145353843,2025,8,Aug,56.570000000000164
CM003952,CL002719,VH003157,,,,multi_vehicle_pileup,clear,2025-11-09,True,0,0,6641.15,paid,6006.99,0,,0.9045105139923055,2025,11,Nov,634.1599999999999
CM000050,CL002063,VH001984,,PR000047,,single_vehicle,rain,2024-08-20,True,0,1,2897.18,paid,2799.31,0,,0.966218874905943,2024,8,Aug,97.86999999999989
CM007161,CL000634,VH000653,PR000112,PR000154,,single_vehicle,rain,2024-04-08,True,0,0,6124.16,paid,5597.63,0,,0.914024127390532,2024,4,Apr,526.5299999999997
CM000888,CL001926,VH001150,,PR000183,,multi_vehicle_pileup,clear,2023-01-12,False,0,1,12004.24,paid,11198.12,0,,0.9328470607052176,2023,1,Jan,806.119999999999
CM002617,CL003986,VH002078,PR000008,PR000115,,multi_vehicle_pileup,clear,2024-10-31,True,0,0,11681.2,denied,0.0,0,,0.0,2024,10,Oct,11681.2
CM000517,CL000689,VH002236,PR000066,PR000000,,single_vehicle,clear,2023-03-05,True,0,0,1178.32,paid,1092.04,0,,0.9267771063887569,2023,3,Mar,86.27999999999997
CM003169,CL000835,VH003016,PR000219,PR000069,,sideswipe,snow,2024-03-21,True,0,1,1071.1,paid,1058.21,0,,0.9879656427971246,2024,3,Mar,12.889999999999873
CM002950,CL000564,VH001976,PR000078,PR000027,,multi_vehicle_pileup,rain,2024-08-28,True,0,2,4119.22,paid,3970.71,0,,0.9639470579381533,2024,8,Aug,148.51000000000022
CM001425,CL002203,VH001404,,PR000207,,single_vehicle,snow,2023-12-23,True,0,2,4433.89,paid,4313.97,0,,0.9729537719699857,2023,12,Dec,119.92000000000007
CM000140,CL002468,VH001360,,PR000134,,sideswipe,rain,2023-10-13,False,0,2,1809.56,under_review,,0,,,2023,10,Oct,
CM001925,CL001855,VH002006,,,,single_vehicle,clear,2025-05-25,False,0,2,1625.83,paid,1492.81,0,,0.918183327900211,2025,5,May,133.01999999999998
CM002379,CL000729,VH003439,,PR000060,,parking_lot,clear,2023-10-24,True,0,1,3028.82,under_review,,0,,,2023,10,Oct,
CM003198,CL002954,VH001813,PR000118,PR000123,,single_vehicle,rain,2024-03-09,True,0,1,5316.2,paid,5273.97,0,,0.9920563560437907,2024,3,Mar,42.22999999999956
CM000113,CL000619,VH000784,PR000008,PR000028,,multi_vehicle_pileup,fog,2023-09-21,False,1,0,4840.32,paid,4473.12,0,,0.9241372471241571,2023,9,Sep,367.1999999999998
CM004560,CL003259,VH002068,PR000200,PR000069,,rear_end_collision,fog,2025-04-15,True,0,1,4124.75,denied,0.0,0,,0.0,2025,4,Apr,4124.75
CM004596,CL000249,VH000166,,PR000241,,parking_lot,clear,2025-02-06,True,0,0,3609.73,under_review,,0,,,2025,2,Feb,
CM003251,CL002466,VH001668,,PR000173,,sideswipe,fog,2023-09-07,True,0,1,591.25,paid,552.58,0,,0.9345961945031713,2023,9,Sep,38.66999999999996
CM005847,CL002032,VH003659,,PR000242,,single_vehicle,clear,2025-04-01,True,0,2,3238.08,paid,3127.46,0,,0.9658377804130843,2025,4,Apr,110.61999999999989
CM006136,CL001626,VH001640,PR000048,PR000194,,rear_end_collision,clear,2023-11-15,True,1,1,2966.36,paid,2804.34,0,,0.9453808708315916,2023,11,Nov,162.01999999999998
CM004547,CL000567,VH003932,,PR000071,,sideswipe,fog,2023-09-02,True,0,0,3087.21,paid,2999.36,0,,0.9715438859034533,2023,9,Sep,87.84999999999991
CM007427,CL003160,VH001207,PR000192,PR000134,,rear_end_collision,snow,2024-05-21,False,0,1,1867.91,paid,1850.94,0,,0.9909149798437826,2024,5,May,16.970000000000027
CM003278,CL000559,VH001353,PR000074,PR000055,PR000122,sideswipe,fog,2025-09-20,True,0,0,4108.84,under_review,,0,,,2025,9,Sep,
CM004971,CL000134,VH002626,PR000112,PR000028,,multi_vehicle_pileup,snow,2024-07-01,False,0,2,575.59,under_review,,0,,,2024,7,Jul,
CM007378,CL000323,VH003267,,PR000184,PR000215,multi_vehicle_pileup,rain,2025-07-07,False,0,1,2324.13,paid,2103.59,0,,0.9051085782636944,2025,7,Jul,220.53999999999996
CM007746,CL002222,VH003127,PR000190,PR000197,,sideswipe,fog,2023-05-17,True,0,1,761.7,paid,697.02,0,,0.9150846790074831,2023,5,May,64.68000000000006
CM005786,CL000686,VH000680,,PR000197,,parking_lot,clear,2025-08-26,True,1,1,3421.29,paid,3411.1,0,,0.9970215912711287,2025,8,Aug,10.190000000000055
CM007133,CL001405,VH003382,,PR000174,,parking_lot,clear,2025-01-08,False,0,2,6020.38,paid,5670.49,0,,0.9418824060939675,2025,1,Jan,349.8900000000003
CM005829,CL001451,VH002331,PR000026,PR000163,,single_vehicle,clear,2024-10-22,True,0,0,2413.83,under_review,,0,,,2024,10,Oct,
CM003223,CL003136,VH002192,PR000035,PR000134,,single_vehicle,rain,2023-05-01,True,1,2,2302.92,denied,0.0,0,,0.0,2023,5,May,2302.92
CM006490,CL001880,VH000233,,PR000142,,rear_end_collision,clear,2024-07-30,False,1,0,2354.65,paid,2339.88,0,,0.9937273055443484,2024,7,Jul,14.769999999999982
CM000452,CL003979,VH001201,PR000120,PR000108,,parking_lot,clear,2024-09-19,True,0,1,3479.3,paid,3201.98,0,,0.9202943120742678,2024,9,Sep,277.32000000000016
CM003732,CL003947,VH003684,,,,sideswipe,clear,2025-12-02,False,0,0,8762.39,paid,8713.98,0,,0.9944752516151415,2025,12,Dec,48.409999999999854
CM007760,CL003860,VH003823,PR000059,PR000221,,parking_lot,rain,2023-05-05,True,0,1,2939.39,paid,2859.07,0,,0.9726746025535912,2023,5,May,80.31999999999971
CM007519,CL001173,VH001709,,PR000117,,parking_lot,clear,2024-06-16,True,0,1,5956.03,paid,5508.85,0,,0.9249197871736712,2024,6,Jun,447.1799999999994
CM002764,CL003052,VH002489,,PR000181,,single_vehicle,clear,2023-09-15,True,0,0,9016.11,paid,9004.2,0,,0.9986790312008172,2023,9,Sep,11.909999999999854
CM000659,CL000923,VH002722,PR000231,PR000163,,parking_lot,clear,2024-03-24,True,1,0,929.52,paid,916.73,0,,0.9862402100008607,2024,3,Mar,12.789999999999964
CM006064,CL002595,VH001641,,PR000174,,multi_vehicle_pileup,clear,2023-10-27,True,0,2,2066.0,paid,1980.12,0,,0.9584317521781219,2023,10,Oct,85.88000000000011
CM001000,CL002880,VH000060,,PR000178,,sideswipe,clear,2024-01-17,True,0,1,1144.99,paid,1080.74,0,,0.9438859728032559,2024,1,Jan,64.25
CM000390,CL000095,VH001850,PR000048,PR000246,,sideswipe,rain,2025-05-26,True,0,0,3349.5,under_review,,0,,,2025,5,May,
