vehicle_id,make,model,model_year,vehicle_type,fuel_type,market_value,vin_hash
VH002239,Nissan,Rogue,2013,suv,gasoline,5211.59,nA96563467Ad466728
VH002240,Chevrolet,Equinox,2016,suv,gasoline,7411.65,Jo25476620rJ742454
VH002241,Nissan,Rogue,2014,suv,electric,6162.71,Up13396525dP835141
VH002242,Chevrolet,Malibu,2017,sedan,gasoline,7703.14,wc52576443ZS183579
VH002243,Toyota,RAV4,2008,suv,gasoline,3600.0,xt44541586VC621916
VH002244,Toyota,RAV4,2012,suv,gasoline,3821.23,pt69759672XS995397
VH002245,Hyundai,Elantra,2012,sedan,gasoline,3289.81,Jk09716003SL395926
VH002246,BMW,7 Series,2011,sedan,gasoline,10560.0,fd46924176Ds697266
VH002247,Nissan,Pathfinder,2009,suv,gasoline,4320.0,zV24150720MJ285606
VH002248,Chevrolet,Tahoe,2011,suv,gasoline,7339.13,hi93260769QQ669072
VH002249,Nissan,Rogue,2021,suv,gasoline,15558.65,Uu09299775jA508965
VH002250,Kia,Soul,2010,suv,gasoline,2400.0,Gq94264914Sr368907
VH002251,Chevrolet,Cruze,2019,sedan,gasoline,7247.88,vG80368221Co080757
VH002252,Ford,Explorer,2016,suv,gasoline,8373.94,dE38591603gM644163
VH002253,Chevrolet,Silverado,2022,truck,gasoline,24501.68,TB60036239bz444241
VH002254,Kia,Sportage,2015,suv,gasoline,6045.17,IJ69465370GL033101
VH002255,Ford,Explorer,2011,suv,electric,5511.44,nd20384323uY288579
VH002256,Nissan,Sentra,2017,sedan,gasoline,5456.21,rL27183194Jp843367
VH002257,Kia,Soul,2024,suv,gasoline,14118.71,Yg90228492MS167278
VH002258,Honda,Accord,2021,sedan,hybrid,12991.05,CF49220473tf772210
VH002259,Hyundai,Santa Fe,2015,suv,gasoline,7040.72,th08571909eq394151
VH002260,Chevrolet,Cruze,2016,sedan,gasoline,5632.66,MT81306577qq370435
VH002261,Toyota,Tacoma,2021,truck,gasoline,16642.16,tl91193742Kw296229
VH002262,Chevrolet,Equinox,2009,suv,hybrid,3480.0,kb04959756je160500
VH002263,Kia,Soul,2019,suv,gasoline,7276.86,pY34516073nV145838
VH002264,Kia,Optima,2023,sedan,hybrid,14981.43,Rp33287938dm513910
VH002265,Toyota,Corolla,2013,sedan,gasoline,4261.14,uo58338080rE656317
VH002266,Nissan,Pathfinder,2009,suv,gasoline,4320.0,GI98621297qH706609
VH002267,Kia,Soul,2015,suv,gasoline,4206.85,tm33820698nE300034
VH002268,Honda,Pilot,2016,suv,gasoline,9585.94,ps86562891xP918589
VH002269,Ford,F-150,2012,truck,hybrid,5230.47,Ks35178066Pn412900
VH002270,Toyota,Corolla,2011,sedan,gasoline,2926.65,RS31833595nE899673
VH002271,Kia,Sportage,2022,suv,diesel,16736.17,Fe54825658tb227644
VH002272,Kia,Soul,2009,suv,gasoline,2400.0,Cn00553947RP334160
VH002273,Honda,Odyssey,2020,minivan,hybrid,15556.66,hQ16263198FQ270157
VH002274,Toyota,Camry,2023,sedan,gasoline,17779.5,vM55293723rn102036
VH002275,Nissan,Altima,2017,sedan,gasoline,7748.52,uI35648188ng536677
VH002276,Chevrolet,Malibu,2009,sedan,gasoline,3120.0,nZ08973115UB218823
VH002277,Ford,Mustang,2020,sedan,gasoline,12973.97,ZR17625666kD162520
VH002278,Kia,Optima,2024,sedan,gasoline,17945.84,Sl56799519KF722343
VH002279,Chevrolet,Cruze,2018,sedan,gasoline,6745.52,OB95986890gJ677994
VH002280,Toyota,Camry,2010,sedan,gasoline,3360.0,ob64797504SB821098
VH002281,Hyundai,Santa Fe,2013,suv,gasoline,5140.15,gA91067749EV971258
VH002282,Toyota,Camry,2024,sedan,diesel,23777.71,wF36269187SJ986401
VH002283,Toyota,Camry,2012,sedan,gasoline,4410.58,ZZ30616926Bp819405
VH002284,Nissan,Rogue,2015,suv,hybrid,5884.97,Ag03220468bL293527
VH002285,Honda,Odyssey,2017,minivan,gasoline,11367.29,AV57025692zq986776
VH002286,Hyundai,Accent,2017,sedan,gasoline,5427.77,ls35273820Lt782717
VH002287,Honda,Odyssey,2008,minivan,gasoline,4440.0,ab08247070CY991381
VH002288,Honda,Accord,2008,sedan,electric,3480.0,jO32802423tu907228
VH002289,Hyundai,Elantra,2022,sedan,hybrid,13357.37,Eu46225525VY956771
VH002290,Hyundai,Elantra,2014,sedan,gasoline,4229.91,AR47330147eP892911
VH002291,Chevrolet,Cruze,2012,sedan,gasoline,2882.03,Rf04934081NT139118
VH002292,BMW,3 Series,2020,sedan,gasoline,20976.68,Di66865199Ta030465
VH002293,BMW,3 Series,2022,sedan,gasoline,21737.01,Qf79376094Kw282346
VH002294,Toyota,RAV4,2018,suv,gasoline,8546.89,ri11449640TF565118
VH002295,Ford,Mustang,2023,sedan,hybrid,21946.67,lj53953923Fi415286
VH002296,Ford,Mustang,2015,sedan,hybrid,7456.1,Hc67609247sb729131
VH002297,Hyundai,Elantra,2012,sedan,gasoline,3229.12,Ge71399690cb614321
VH002298,Honda,Odyssey,2016,minivan,gasoline,8978.19,LT97188931tx934072
VH002299,Ford,Mustang,2016,sedan,gasoline,7783.96,eB19970433KG005077
VH002300,Ford,F-150,2017,truck,gasoline,11365.26,wY79190544xo870110
VH002301,Nissan,Frontier,2023,truck,gasoline,20206.76,oe62368663hy361239
VH002302,Ford,F-150,2012,truck,gasoline,5979.25,Vk63867881ep597586
VH002303,Nissan,Altima,2011,sedan,gasoline,3264.64,gK19081090xK488236
VH002304,Chevrolet,Tahoe,2014,suv,hybrid,10924.01,Gh21292801QD740973
VH002305,Honda,Pilot,2014,suv,gasoline,8417.98,TR14914957yy796463
VH002306,Hyundai,Santa Fe,2022,suv,gasoline,21634.72,Vl92918430Md302084
VH002307,BMW,X3,2014,suv,gasoline,8969.25,gA14067558yd283476
VH002308,Kia,Sorento,2024,suv,gasoline,23662.43,BY54547448th785236
VH002309,Ford,Focus,2017,sedan,gasoline,6120.38,Uw52931921nH466031
VH002310,Ford,F-150,2009,truck,gasoline,5040.0,zM76732098nv373783
VH002311,Toyota,Highlander,2012,suv,gasoline,5822.48,jB41431433Mi079694
VH002312,Hyundai,Elantra,2010,sedan,gasoline,2640.0,kw52226935IE301275
VH002313,BMW,3 Series,2022,sedan,gasoline,25823.49,Lc53827443IF102716
VH002314,Honda,Odyssey,2010,minivan,gasoline,4440.0,ZS03044344Cv472437
VH002315,Honda,Odyssey,2022,minivan,gasoline,18693.59,ZM52925943NQ326128
VH002316,Honda,Accord,2012,sedan,hybrid,4060.62,LG53917786ib856965
VH002317,Chevrolet,Cruze,2010,sedan,hybrid,2400.0,ER86334299GD726741
VH002318,Chevrolet,Malibu,2009,sedan,gasoline,3120.0,mH80429084Un184384
VH002319,Hyundai,Tucson,2023,suv,gasoline,17504.92,tr99508464dd375734
VH002320,BMW,7 Series,2023,sedan,gasoline,65224.95,QQ67854552As150985
VH002321,Ford,F-150,2011,truck,gasoline,5040.0,rY12163268EK845240
VH002322,Ford,Escape,2015,suv,gasoline,6714.02,kp96956722Dm390906
VH002323,Nissan,Rogue,2012,suv,gasoline,3684.91,Iv89015447NJ955592
VH002324,Honda,Civic,2011,sedan,hybrid,2880.0,cI95521276of259851
VH002325,Kia,Optima,2022,sedan,gasoline,13016.22,nc51200086DK018953
VH002326,Kia,Soul,2018,suv,gasoline,7246.49,fz37921387LU306307
VH002327,Nissan,Rogue,2016,suv,gasoline,6960.51,YC21226882GX019053
VH002328,Ford,F-150,2013,truck,gasoline,5949.79,kP33442388Bi184631
VH002329,Toyota,Corolla,2012,sedan,gasoline,3381.23,SR21936608la277036
VH002330,Toyota,Tacoma,2021,truck,gasoline,15512.97,MD86611810lP852566
VH002331,Nissan,Altima,2017,sedan,electric,7102.83,vs41865022mk729003
VH002332,Toyota,RAV4,2023,suv,gasoline,21983.59,eN72129527RD405050
VH002333,Kia,Optima,2014,sedan,hybrid,4148.76,An83772112sg121598
VH002334,Honda,Odyssey,2022,minivan,gasoline,19405.35,BM81254682Vm715489
VH002335,Honda,CR-V,2022,suv,gasoline,18454.08,Ab86736484kT070077
VH002336,Chevrolet,Equinox,2008,suv,gasoline,3480.0,Qv96662527sC079809
VH002337,Hyundai,Tucson,2017,suv,gasoline,9403.75,dc98078663MG930437
VH002338,Hyundai,Elantra,2015,sedan,hybrid,5164.21,Qb52404160wr973620
VH002339,Toyota,Tacoma,2024,truck,gasoline,27423.1,wm75611557KP282412
VH002340,Hyundai,Accent,2013,sedan,gasoline,3109.92,fp79560338Pi168741
VH002341,Ford,Focus,2015,sedan,gasoline,4220.05,Wo95218273FN532000
VH002342,Kia,Sorento,2019,suv,gasoline,11259.74,uU95280636DB352801
VH002343,Chevrolet,Cruze,2024,sedan,gasoline,14117.87,Ye40998727LS610687
VH002344,Hyundai,Accent,2018,sedan,gasoline,5492.54,mg53519350qB023079
VH002345,BMW,X3,2022,suv,gasoline,24514.58,Ts73726480BQ719832
VH002346,Nissan,Altima,2010,sedan,gasoline,3120.0,Wx75502853eT408284
VH002347,Toyota,RAV4,2010,suv,gasoline,3600.0,FB85196079wX503085
VH002348,BMW,X5,2015,suv,hybrid,13052.68,SV45518629Cx299284
VH002349,Ford,Explorer,2022,suv,hybrid,20485.23,Ds64232953ZW792252
VH002350,Nissan,Pathfinder,2014,suv,gasoline,6930.1,Qb90431511ki056846
VH002351,Kia,Soul,2015,suv,gasoline,4453.14,Pv00427659LR524250
VH002352,Hyundai,Sonata,2008,sedan,gasoline,3240.0,sn89695929BB739325
VH002353,Kia,Sportage,2018,suv,gasoline,10528.4,CG67939783lQ970573
VH002354,Kia,Optima,2009,sedan,gasoline,3000.0,ET26570475Si927935
VH002355,Nissan,Pathfinder,2019,suv,hybrid,13288.16,Jz58660891Jv043025
VH002356,Hyundai,Accent,2016,sedan,hybrid,4022.43,mO64967680XC456929
VH002357,Ford,Focus,2013,sedan,gasoline,3950.27,nq67625752DV354001
VH002358,BMW,X5,2010,suv,gasoline,7440.0,hP51622718XU017443
VH002359,Kia,Sorento,2020,suv,gasoline,12979.42,Ss94944618cw466565
VH002360,Kia,Sorento,2023,suv,gasoline,22905.49,yK88114009Wc051772
VH002361,Chevrolet,Equinox,2017,suv,gasoline,8981.47,rL34776338rX696651
VH002362,Ford,Explorer,2008,suv,hybrid,4680.0,LZ18820553vd617225
VH002363,Kia,Soul,2022,suv,gasoline,11691.85,VR60479159JV639122
VH002364,Kia,Sorento,2016,suv,gasoline,8590.43,Am29502071YJ138413
VH002365,Honda,Pilot,2013,suv,gasoline,7228.39,ll64639044yr422183
VH002366,Ford,Focus,2024,sedan,gasoline,15354.62,Tb14822949NF847225
VH002367,Nissan,Altima,2021,sedan,gasoline,14081.05,Kk55167482Gt063669
VH002368,Hyundai,Santa Fe,2011,suv,electric,4004.29,yc58234238NR410910
VH002369,Chevrolet,Silverado,2024,truck,gasoline,34226.92,ez39253751nF213085
VH002370,Ford,Explorer,2008,suv,gasoline,4680.0,kK77840914Iw809267
VH002371,Ford,Escape,2014,suv,gasoline,4677.0,vr40392319lP622624
VH002372,Hyundai,Santa Fe,2013,suv,hybrid,5797.45,BV65166881Ik309212
VH002373,Toyota,Tacoma,2019,truck,gasoline,11389.58,mX93267922Xj688284
VH002374,Nissan,Frontier,2019,truck,gasoline,11585.99,DD93443631Te604003
VH002375,Honda,Pilot,2009,suv,gasoline,4800.0,om62633833On434906
VH002376,Hyundai,Elantra,2019,sedan,gasoline,7847.95,BE60912898kZ806314
VH002377,Ford,F-150,2020,truck,gasoline,19135.19,Sc02822179Xa451094
VH002378,Chevrolet,Equinox,2022,suv,gasoline,18363.18,qG52053566xr651415
VH002379,Honda,Accord,2022,sedan,gasoline,17605.18,vg85721600ED758656
VH002380,Nissan,Rogue,2015,suv,electric,5728.85,zw82135940Bd917662
VH002381,Toyota,RAV4,2017,suv,gasoline,8543.54,iZ12271812IU750687
VH002382,Chevrolet,Equinox,2016,suv,gasoline,8169.5,py31181303jZ372825
VH002383,Chevrolet,Malibu,2017,sedan,gasoline,6893.66,IS02589113YM668807
VH002384,Honda,Civic,2015,sedan,gasoline,5358.59,Sd07000025qG687140
VH002385,Ford,Mustang,2014,sedan,gasoline,5932.24,Wt09096541be121005
VH002386,Nissan,Sentra,2011,sedan,gasoline,2738.68,xA23081461nn021618
VH002387,Nissan,Altima,2020,sedan,gasoline,12866.37,xp74646093hy243954
VH002388,Toyota,Tacoma,2024,truck,electric,28116.64,OF31023760If201631
VH002389,BMW,7 Series,2018,sedan,gasoline,30156.77,qD49294316Vd804275
VH002390,Chevrolet,Tahoe,2020,suv,hybrid,21664.95,dT09674378TI885916
VH002391,BMW,7 Series,2023,sedan,gasoline,55867.09,WZ27351882UU818606
VH002392,Ford,Explorer,2013,suv,gasoline,5449.43,vs16577492ky544310
VH002393,Ford,F-150,2010,truck,electric,5040.0,aZ22115600mF529821
VH002394,Kia,Soul,2012,suv,gasoline,2804.48,Ec80099349er316204
VH002395,Honda,Accord,2024,sedan,gasoline,20586.28,aa95845718GH253957
VH002396,Honda,Odyssey,2017,minivan,gasoline,9496.37,sB41142343uC891357
VH002397,Toyota,Camry,2015,sedan,hybrid,6127.32,mZ21231078uF796783
VH002398,Kia,Forte,2009,sedan,hybrid,2520.0,BP49990143AN346618
VH002399,Ford,Focus,2016,sedan,gasoline,5486.18,jg94183598dm642498
VH002400,BMW,7 Series,2021,sedan,gasoline,38261.91,fz15467568pq788496
VH002401,Kia,Forte,2014,sedan,gasoline,3800.96,vV26184759YU923104
VH002402,Hyundai,Accent,2011,sedan,gasoline,2317.04,rA90100044nd072491
VH002403,Nissan,Rogue,2014,suv,hybrid,4636.37,zk76685230CB360866
VH002404,Kia,Forte,2017,sedan,gasoline,6278.48,ms23693825up309080
VH002405,Nissan,Frontier,2016,truck,gasoline,9040.6,bB30526904Tg580118
VH002406,Ford,Escape,2012,suv,gasoline,4669.32,kQ93273556IL374957
VH002407,BMW,5 Series,2008,sedan,gasoline,6720.0,cI25529539FO379591
VH002408,Nissan,Sentra,2013,sedan,gasoline,2996.15,Fb72662311PB626090
VH002409,Hyundai,Sonata,2020,sedan,gasoline,10591.48,Hm82845662qb118010
VH002410,Honda,Pilot,2010,suv,electric,4800.0,LU13806413yo247106
VH002411,Ford,Mustang,2020,sedan,gasoline,13571.84,Mq75675443dc496353
VH002412,Toyota,Corolla,2023,sedan,gasoline,16461.25,tw10237960Or934929
VH002413,Hyundai,Sonata,2016,sedan,gasoline,7353.69,ic11664762uk066456
VH002414,Ford,Mustang,2008,sedan,electric,3840.0,pJ24270012py726411
VH002415,Ford,F-150,2019,truck,diesel,13900.75,lG76677365RS372701
VH002416,BMW,X5,2016,suv,gasoline,14257.58,dk45681970el062343
VH002417,Kia,Sorento,2012,suv,gasoline,4683.17,wo91714765Cb731158
VH002418,Ford,Mustang,2009,sedan,gasoline,3840.0,Cn18924026AK343258
VH002419,BMW,X3,2016,suv,gasoline,12661.27,Ba88832069rc887886
VH002420,BMW,3 Series,2019,sedan,gasoline,14109.43,TK83333825qg130411
VH002421,Ford,F-150,2020,truck,gasoline,20712.15,lE50515240aG328546
VH002422,Hyundai,Sonata,2024,sedan,gasoline,17738.77,qL55319279KJ605060
VH002423,Chevrolet,Tahoe,2013,suv,gasoline,8784.55,wA14044288ez685763
VH002424,Chevrolet,Silverado,2018,truck,gasoline,12262.24,Nh41463552Sr853859
VH002425,Ford,Focus,2021,sedan,gasoline,10352.86,Do57618099EA012826
VH002426,Toyota,Highlander,2017,suv,hybrid,9479.49,tz66377167Jh167732
VH002427,Honda,CR-V,2010,suv,gasoline,3720.0,lm64404499vb875662
VH002428,Nissan,Sentra,2017,sedan,gasoline,5601.39,An77613147nb349497
VH002429,Honda,Civic,2009,sedan,hybrid,2880.0,Op01197289pY734656
VH002430,Honda,CR-V,2010,suv,electric,3720.0,UP23642171FJ171744
VH002431,Hyundai,Sonata,2015,sedan,gasoline,5074.41,fk26824332KE684687
VH002432,Kia,Sportage,2015,suv,gasoline,5360.48,tT08528975Nv300492
VH002433,BMW,X3,2012,suv,gasoline,7395.78,kR17331683ip487097
VH002434,Chevrolet,Malibu,2024,sedan,gasoline,22021.81,xB21057978RQ220153
VH002435,BMW,3 Series,2020,sedan,hybrid,19152.89,pK88207476pR770903
VH002436,Hyundai,Sonata,2019,sedan,gasoline,10586.33,Pb19524270Zp212779
VH002437,Chevrolet,Equinox,2008,suv,gasoline,3480.0,CS14089440jG076310
VH002438,BMW,5 Series,2013,sedan,gasoline,8231.48,Nq17259618pi654098
VH002439,BMW,3 Series,2016,sedan,gasoline,12448.51,RE51847506Bh138414
VH002440,Toyota,Corolla,2015,sedan,gasoline,5389.65,Ih48784232eU771404
VH002441,Nissan,Sentra,2013,sedan,gasoline,3100.36,xE79359931ZM758204
VH002442,BMW,X3,2018,suv,gasoline,13315.67,PN18531068iq337500
VH002443,Hyundai,Accent,2018,sedan,gasoline,5387.46,iR22305417Ld209485
VH002444,Honda,Odyssey,2020,minivan,gasoline,14203.8,Ru42254465qL931200
VH002445,Honda,Pilot,2022,suv,gasoline,20288.23,WN41591537IV963496
VH002446,Toyota,Corolla,2016,sedan,gasoline,6029.07,Yo04842639PB982669
VH002447,Ford,Focus,2009,sedan,gasoline,2520.0,bi63164942CP702822
VH002448,Chevrolet,Tahoe,2019,suv,gasoline,18775.38,hk41807276fu191995
VH002449,Chevrolet,Cruze,2024,sedan,gasoline,15790.88,Zq07373897Td203001
VH002450,Nissan,Frontier,2012,truck,hybrid,4778.76,ea40417546aS559704
VH002451,Chevrolet,Malibu,2010,sedan,gasoline,3120.0,lb80603432Hl718030
VH002452,Ford,Escape,2021,suv,gasoline,15414.61,az92937366HQ047002
VH002453,Hyundai,Tucson,2011,suv,gasoline,3938.31,Qj37339540Qk949395
VH002454,BMW,3 Series,2016,sedan,gasoline,10011.55,oN16817482mV985372
VH002455,Chevrolet,Silverado,2009,truck,diesel,4920.0,wy43470200Pn047338
VH002456,Chevrolet,Tahoe,2020,suv,gasoline,23141.32,ny43347620Lx888199
VH002457,Nissan,Pathfinder,2024,suv,gasoline,23930.76,PY84848743PW799899
VH002458,BMW,X3,2021,suv,gasoline,24145.19,oK29481681PF621937
VH002459,Toyota,Corolla,2019,sedan,gasoline,7952.6,Bl81202177ZP804767
VH002460,Kia,Sportage,2011,suv,gasoline,3360.0,ui95418406CU139287
VH002461,Toyota,Highlander,2020,suv,gasoline,14181.67,AM14171641mn104240
VH002462,Ford,Escape,2023,suv,hybrid,19868.54,MM35993409sb243502
VH002463,Ford,F-150,2011,truck,hybrid,5040.0,lI06793155ZA386962
VH002464,Ford,Mustang,2013,sedan,gasoline,5288.34,cR63537930FS948778
VH002465,Chevrolet,Cruze,2014,sedan,gasoline,3718.86,DK14391952HF483722
VH002466,Ford,Focus,2009,sedan,gasoline,2520.0,CR95476297gK655749
VH002467,Nissan,Pathfinder,2008,suv,gasoline,4320.0,qr99370290KS971531
VH002468,Nissan,Sentra,2016,sedan,gasoline,5652.36,Yd75287212Rn950554
VH002469,Chevrolet,Silverado,2009,truck,hybrid,4920.0,gp76214211aF033034
VH002470,Hyundai,Accent,2020,sedan,diesel,8624.9,Ud98087907mb588473
VH002471,Kia,Soul,2009,suv,gasoline,2400.0,Qt48594375bt537361
VH002472,Toyota,Highlander,2009,suv,gasoline,4560.0,EW15149177um893217
VH002473,Kia,Optima,2013,sedan,hybrid,4156.23,IG62326708Bv857068
VH002474,Hyundai,Sonata,2021,sedan,gasoline,13025.19,Za46723213Dn538332
VH002475,Chevrolet,Equinox,2010,suv,gasoline,3480.0,iM80089457lz629411
VH002476,Nissan,Sentra,2011,sedan,diesel,2905.79,cq61152559Dw193592
VH002477,Nissan,Frontier,2014,truck,hybrid,6280.98,sm47303679yz436757
VH002478,Honda,Civic,2016,sedan,electric,5650.57,UA78012531fd889472
VH002479,Nissan,Pathfinder,2016,suv,gasoline,9773.84,XB04136475ra227539
VH002480,Ford,Explorer,2009,suv,gasoline,4680.0,sR56855974sU931503
VH002481,Toyota,Highlander,2023,suv,gasoline,28179.28,KG50776378Gz601849
VH002482,BMW,7 Series,2019,sedan,gasoline,36772.45,RH10472860PB099800
VH002483,BMW,3 Series,2022,sedan,gasoline,22438.78,Ok36356035ln505251
VH002484,Chevrolet,Tahoe,2018,suv,gasoline,16233.5,cG69749269dP879536
VH002485,Honda,Civic,2014,sedan,gasoline,4194.29,Kh48156892Zp166884
VH002486,Hyundai,Accent,2024,sedan,gasoline,13939.86,Mq04059557rC133503
VH002487,Hyundai,Accent,2021,sedan,hybrid,8114.57,Pw29622392gO257548
VH002488,Hyundai,Accent,2010,sedan,electric,2280.0,um98797156LC369001
VH002489,Ford,F-150,2023,truck,gasoline,29612.0,ML43749003iG545479
VH002490,BMW,7 Series,2015,sedan,gasoline,19528.05,mA29352732oD655233
VH002491,Honda,Accord,2011,sedan,gasoline,3978.36,NT75591981Gz543933
VH002492,Kia,Forte,2008,sedan,hybrid,2520.0,Sq97610492oM046395
VH002493,Kia,Sportage,2011,suv,gasoline,3635.7,jJ76906816fo638297
VH002494,Ford,Focus,2015,sedan,gasoline,4169.26,Qq15319622Ms163248
VH002495,Kia,Soul,2014,suv,gasoline,3965.37,to44249998kw813587
VH002496,BMW,X3,2021,suv,gasoline,23058.7,BH42787642Qn358946
VH002497,Hyundai,Accent,2015,sedan,gasoline,3621.94,rh06904868EZ297858
VH002498,Chevrolet,Equinox,2024,suv,gasoline,24593.79,Jl69142636FI474900
VH002499,Nissan,Frontier,2018,truck,gasoline,10698.87,KA70606029rI335545
VH002500,Hyundai,Sonata,2023,sedan,gasoline,16706.38,xZ06439806md158925
VH002501,Toyota,Tacoma,2012,truck,gasoline,5225.06,IP69829931Um466619
VH002502,Nissan,Sentra,2016,sedan,gasoline,5527.6,wG92429527Db833660
VH002503,BMW,5 Series,2013,sedan,gasoline,7813.52,yt28646468Io765536
VH002504,Toyota,Highlander,2024,suv,hybrid,32821.15,lf99228840EQ342082
VH002505,Honda,CR-V,2010,suv,hybrid,3720.0,CT07186253qW125808
VH002506,Toyota,Camry,2011,sedan,gasoline,3369.27,Pi51203373WA325593
VH002507,Chevrolet,Cruze,2022,sedan,gasoline,10475.16,wD09196830tJ001980
VH002508,Nissan,Frontier,2024,truck,electric,24803.35,gp46623432KS397294
VH002509,Nissan,Rogue,2023,suv,gasoline,17373.01,gl56996260Sn200677
VH002510,Chevrolet,Tahoe,2024,suv,diesel,42456.13,PI08704404xC039370
VH002511,BMW,7 Series,2011,sedan,gasoline,11195.42,SB77184032qo231868
VH002512,Honda,CR-V,2012,suv,diesel,4442.5,mr37131551qQ274009
VH002513,Toyota,Camry,2022,sedan,gasoline,18159.13,dn11866607pV806446
VH002514,Kia,Optima,2009,sedan,hybrid,3000.0,Tq58915466SD710084
VH002515,Kia,Sportage,2020,suv,hybrid,12675.49,JN91113974Pz277370
VH002516,Toyota,RAV4,2023,suv,hybrid,21027.97,QH01923200rZ462279
VH002517,Honda,CR-V,2011,suv,diesel,3720.0,sy84794750Xd307297
VH002518,BMW,5 Series,2018,sedan,gasoline,20353.41,sE58035032aZ334659
VH002519,Toyota,Highlander,2010,suv,gasoline,4560.0,wh51983876OZ181035
VH002520,Kia,Sorento,2010,suv,gasoline,3960.0,aF47991187lZ968842
VH002521,Kia,Sorento,2023,suv,gasoline,23596.61,fE89152400pb405240
VH002522,Toyota,Tacoma,2013,truck,gasoline,5271.73,YJ75481172Qi357988
VH002523,Honda,Civic,2016,sedan,hybrid,6421.51,Xy36982601cU489662
VH002524,Chevrolet,Tahoe,2010,suv,gasoline,6240.0,dg26725702CU620646
VH002525,Nissan,Sentra,2021,sedan,gasoline,9377.36,Lg70478818lQ554670
VH002526,Toyota,RAV4,2012,suv,gasoline,3744.59,Go57090575RE037644
VH002527,Kia,Soul,2023,suv,gasoline,14855.01,Za61426870jL074325
VH002528,Ford,Explorer,2023,suv,electric,24916.9,yN04488353aP605491
VH002529,BMW,3 Series,2009,sedan,gasoline,5280.0,Xs61293020bd984441
VH002530,Hyundai,Tucson,2010,suv,electric,3526.77,qF24499787xg589694
VH002531,BMW,7 Series,2016,sedan,gasoline,23385.57,ZT19679398xc879233
VH002532,BMW,X5,2008,suv,gasoline,7440.0,cV77667501ki778520
VH002533,Honda,CR-V,2015,suv,gasoline,7566.8,EX98323374Tt382449
VH002534,Honda,Pilot,2009,suv,gasoline,4800.0,qJ25470922wF909440
VH002535,Chevrolet,Malibu,2011,sedan,gasoline,3120.0,ne54327631SP530794
VH002536,Kia,Optima,2016,sedan,hybrid,6004.61,Fv95134827Zm248737
VH002537,Kia,Soul,2015,suv,gasoline,3918.29,vS68435608uR687210
VH002538,Kia,Optima,2008,sedan,gasoline,3000.0,UT38600585Wz014573
VH002539,Hyundai,Accent,2024,sedan,gasoline,13519.4,jv44517209Ug708908
VH002540,Hyundai,Accent,2018,sedan,gasoline,5840.62,nq49104013Ql757107
VH002541,BMW,7 Series,2016,sedan,gasoline,23809.52,LU86469470YK854134
VH002542,Chevrolet,Malibu,2020,sedan,diesel,10691.48,BA50466203yI690774
VH002543,Kia,Sportage,2022,suv,gasoline,17359.51,Ko38906463df727954
VH002544,BMW,3 Series,2011,sedan,gasoline,5280.0,Us28750763XB396892
VH002545,Chevrolet,Malibu,2019,sedan,gasoline,9504.5,PW86332136ym833443
VH002546,BMW,X5,2014,suv,hybrid,12527.2,nd45795313nP959487
VH002547,Hyundai,Accent,2020,sedan,gasoline,8971.04,Ak61316992SG916946
VH002548,Nissan,Rogue,2008,suv,gasoline,3480.0,AK18644869NF993362
VH002549,Kia,Sorento,2012,suv,gasoline,4856.94,ni25687869Ah299785
VH002550,Nissan,Pathfinder,2010,suv,gasoline,4320.0,lk95516852qm965365
VH002551,Hyundai,Tucson,2017,suv,hybrid,7088.1,Lk84568256ff655688
VH002552,Chevrolet,Equinox,2024,suv,hybrid,20114.48,aE64154097ai837099
VH002553,Nissan,Rogue,2024,suv,gasoline,22707.42,Dt80305128vD546831
VH002554,Ford,Explorer,2018,suv,gasoline,10991.1,Zs11937689mn060456
VH002555,Hyundai,Sonata,2020,sedan,gasoline,13349.5,Sz20757029cF870561
VH002556,Ford,Mustang,2017,sedan,gasoline,7981.29,ij57589945Re929116
VH002557,Nissan,Frontier,2013,truck,gasoline,5902.21,Uv15036032Qh620018
VH002558,Hyundai,Sonata,2012,sedan,gasoline,3909.72,Ne20898278Dx541156
